shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
canonical-933_0010,42.318056,-71.052024,50074,
canonical-933_0010,42.319116,-71.052079,50075,
canonical-933_0010,42.319819,-71.052119,50076,
canonical-933_0010,42.319972,-71.052144,50077,
canonical-933_0010,42.320170,-71.052153,50078,
canonical-933_0010,42.320640,-71.052191,50079,
canonical-933_0010,42.320714,-71.052203,50080,
canonical-933_0010,42.320879,-71.052227,50081,
canonical-933_0010,42.321203,-71.052314,50082,
canonical-933_0010,42.321203,-71.052314,60001,
canonical-933_0010,42.321350,-71.052354,60002,
canonical-933_0010,42.321451,-71.052379,60003,
canonical-933_0010,42.321556,-71.052400,60004,
canonical-933_0010,42.321787,-71.052441,60005,
canonical-933_0010,42.322517,-71.052625,60006,
canonical-933_0010,42.322832,-71.052753,60007,
canonical-933_0010,42.323186,-71.052944,60008,
canonical-933_0010,42.323542,-71.053204,60009,
canonical-933_0010,42.323765,-71.053404,60010,
canonical-933_0010,42.323974,-71.053622,60011,
canonical-933_0010,42.324274,-71.053986,60012,
canonical-933_0010,42.324670,-71.054522,60013,
canonical-933_0010,42.325208,-71.055351,60014,
canonical-933_0010,42.325346,-71.055557,60015,
canonical-933_0010,42.325820,-71.056187,60016,
canonical-933_0010,42.326066,-71.056561,60017,
canonical-933_0010,42.326175,-71.056696,60018,
canonical-933_0010,42.326813,-71.057490,60019,
canonical-933_0010,42.327040,-71.057682,60020,
canonical-933_0010,42.327266,-71.057829,60021,
canonical-933_0010,42.327573,-71.057963,60022,
canonical-933_0010,42.327699,-71.057967,60023,
canonical-933_0010,42.327771,-71.057948,60024,
canonical-933_0010,42.327929,-71.057863,60025,
canonical-933_0010,42.328499,-71.057611,60026,
canonical-933_0010,42.329757,-71.056975,60027,
canonical-933_0010,42.329757,-71.056975,70001,
canonical-933_0010,42.329961,-71.056873,70002,
canonical-933_0010,42.342623,-71.057103,70003,
canonical-933_0010,42.342623,-71.057103,80001,
canonical-933_0010,42.343350,-71.057116,80002,
canonical-933_0010,42.349479,-71.052588,80003,
canonical-933_0010,42.349774,-71.052406,80004,
canonical-933_0010,42.349998,-71.052316,80005,
canonical-933_0010,42.350132,-71.052273,80006,
canonical-933_0010,42.350395,-71.052227,80007,
canonical-933_0010,42.350575,-71.052226,80008,
canonical-933_0010,42.350791,-71.052263,80009,
canonical-933_0010,42.351161,-71.052357,80010,
canonical-933_0010,42.351393,-71.052468,80011,
canonical-933_0010,42.351483,-71.052548,80012,
canonical-933_0010,42.351645,-71.052754,80013,
canonical-933_0010,42.352559,-71.055166,80014,
canonical-933_0010,42.352612,-71.055297,80015,
canonical-933_0010,42.352612,-71.055297,90001,
canonical-933_0010,42.352829,-71.055832,90002,
canonical-933_0010,42.353082,-71.056372,90003,
canonical-933_0010,42.353336,-71.056975,90004,
canonical-933_0010,42.353556,-71.057313,90005,
canonical-933_0010,42.355319,-71.060286,90006,
canonical-933_0010,42.355431,-71.060512,90007,
canonical-933_0010,42.355431,-71.060512,100001,
canonical-933_0010,42.356244,-71.062151,100002,
canonical-933_0010,42.356244,-71.062151,110001,
canonical-933_0010,42.356380,-71.062425,110002,
canonical-933_0010,42.356502,-71.062667,110003,
canonical-933_0010,42.356775,-71.063235,110004,
canonical-933_0010,42.356947,-71.063569,110005,
canonical-933_0010,42.357121,-71.063933,110006,
canonical-933_0010,42.357718,-71.065157,110007,
canonical-933_0010,42.357898,-71.065482,110008,
canonical-933_0010,42.358119,-71.065854,110009,
canonical-933_0010,42.358859,-71.066775,110010,
canonical-933_0010,42.360738,-71.069339,110011,
canonical-933_0010,42.360891,-71.069654,110012,
canonical-933_0010,42.360961,-71.069826,110013,
canonical-933_0010,42.361016,-71.069991,110014,
canonical-933_0010,42.361035,-71.070033,110015,
canonical-933_0010,42.361104,-71.070265,110016,
canonical-933_0010,42.361141,-71.070450,110017,
canonical-933_0010,42.361156,-71.070603,110018,
canonical-933_0010,42.361170,-71.070714,110019,
canonical-933_0010,42.361193,-71.071094,110020,
canonical-933_0010,42.361216,-71.071358,110021,
canonical-933_0010,42.361256,-71.071891,110022,
canonical-933_0010,42.361290,-71.072226,110023,
canonical-933_0010,42.361290,-71.072226,120001,
canonical-933_0010,42.361303,-71.072356,120002,
canonical-933_0010,42.361341,-71.072754,120003,
canonical-933_0010,42.361346,-71.072841,120004,
canonical-933_0010,42.361422,-71.073645,120005,
canonical-933_0010,42.361548,-71.075313,120006,
canonical-933_0010,42.361615,-71.076098,120007,
canonical-933_0010,42.361702,-71.077527,120008,
canonical-933_0010,42.361773,-71.078479,120009,
canonical-933_0010,42.361807,-71.078945,120010,
canonical-933_0010,42.361851,-71.079722,120011,
canonical-933_0010,42.362019,-71.081968,120012,
canonical-933_0010,42.362131,-71.083429,120013,
canonical-933_0010,42.362390,-71.085230,120014,
canonical-933_0010,42.362468,-71.086074,120015,
canonical-933_0010,42.362468,-71.086074,130001,
canonical-933_0010,42.362477,-71.086178,130002,
canonical-933_0010,42.362530,-71.086756,130003,
canonical-933_0010,42.362849,-71.091812,130004,
canonical-933_0010,42.363109,-71.094912,130005,
canonical-933_0010,42.363232,-71.096742,130006,
canonical-933_0010,42.363360,-71.098210,130007,
canonical-933_0010,42.363438,-71.099540,130008,
canonical-933_0010,42.363487,-71.100109,130009,
canonical-933_0010,42.363553,-71.100488,130010,
canonical-933_0010,42.363774,-71.100988,130011,
canonical-933_0010,42.363956,-71.101333,130012,
canonical-933_0010,42.364769,-71.102691,130013,
canonical-933_0010,42.365309,-71.103629,130014,
canonical-933_0010,42.365309,-71.103629,140001,
canonical-933_0010,42.365542,-71.104035,140002,
canonical-933_0010,42.367895,-71.107808,140003,
canonical-933_0010,42.368259,-71.108551,140004,
canonical-933_0010,42.368842,-71.109857,140005,
canonical-933_0010,42.369856,-71.112597,140006,
canonical-933_0010,42.370040,-71.113001,140007,
canonical-933_0010,42.370172,-71.113179,140008,
canonical-933_0010,42.370340,-71.113365,140009,
canonical-933_0010,42.371010,-71.114216,140010,
canonical-933_0010,42.372412,-71.115814,140011,
canonical-933_0010,42.372480,-71.115900,140012,
canonical-933_0010,42.372506,-71.115943,140013,
canonical-933_0010,42.373269,-71.118479,140014,
canonical-933_0010,42.373332,-71.118641,140015,
canonical-933_0010,42.373389,-71.118759,140016,
canonical-933_0010,42.373459,-71.118821,140017,
canonical-933_0010,42.373511,-71.118843,140018,
canonical-933_0010,42.373672,-71.118836,140019,
canonical-933_0010,42.374038,-71.118761,140020,
canonical-933_0010,42.374038,-71.118761,150001,
canonical-933_0010,42.374416,-71.118684,150002,
canonical-933_0010,42.374974,-71.118531,150003,
canonical-933_0010,42.375488,-71.118486,150004,
canonical-933_0010,42.375717,-71.118479,150005,
canonical-933_0010,42.375864,-71.118526,150006,
canonical-933_0010,42.375958,-71.118598,150007,
canonical-933_0010,42.376098,-71.118758,150008,
canonical-933_0010,42.376270,-71.119067,150009,
canonical-933_0010,42.376461,-71.119431,150010,
canonical-933_0010,42.376700,-71.119685,150011,
canonical-933_0010,42.377225,-71.119900,150012,
canonical-933_0010,42.377722,-71.120062,150013,
canonical-933_0010,42.378027,-71.120084,150014,
canonical-933_0010,42.378410,-71.120036,150015,
canonical-933_0010,42.380821,-71.119787,150016,
canonical-933_0010,42.388185,-71.118944,150017,
canonical-933_0010,42.388282,-71.118940,150018,
canonical-933_0010,42.388282,-71.118940,160001,
canonical-933_0010,42.390618,-71.118828,160002,
canonical-933_0010,42.393632,-71.119147,160003,
canonical-933_0010,42.394378,-71.119214,160004,
canonical-933_0010,42.394959,-71.119236,160005,
canonical-933_0010,42.395198,-71.119333,160006,
canonical-933_0010,42.395376,-71.119464,160007,
canonical-933_0010,42.395609,-71.119693,160008,
canonical-933_0010,42.395843,-71.120030,160009,
canonical-933_0010,42.396172,-71.120629,160010,
canonical-933_0010,42.396444,-71.121197,160011,
canonical-933_0010,42.396590,-71.121567,160012,
canonical-933_0010,42.396670,-71.121858,160013,
canonical-933_0010,42.396780,-71.122214,160014,
canonical-933_0010,42.396842,-71.122465,160015,
canonical-933_0010,42.396842,-71.122465,170001,
canonical-933_0010,42.397046,-71.123298,170002,
canonical-933_0010,42.397205,-71.124169,170003,
canonical-933_0010,42.397266,-71.124717,170004,
canonical-933_0010,42.397354,-71.125452,170005,
canonical-933_0010,42.397444,-71.126473,170006,
canonical-933_0010,42.397538,-71.128034,170007,
canonical-933_0010,42.397595,-71.129099,170008,
canonical-933_0010,42.397733,-71.130878,170009,
canonical-933_0010,42.397925,-71.134498,170010,
canonical-933_0010,42.397974,-71.135204,170011,
canonical-933_0010,42.397867,-71.136082,170012,
canonical-933_0010,42.397828,-71.136361,170013,
canonical-933_0010,42.397753,-71.136703,170014,
canonical-933_0010,42.397658,-71.137081,170015,
canonical-933_0010,42.397613,-71.137178,170016,
canonical-933_0010,42.397557,-71.137252,170017,
canonical-933_0010,42.397485,-71.137286,170018,
canonical-933_0010,42.397215,-71.137368,170019,
canonical-933_0010,42.396945,-71.137494,170020,
canonical-933_0010,42.396676,-71.137712,170021,
canonical-933_0010,42.396481,-71.138021,170022,
canonical-933_0010,42.396356,-71.138293,170023,
canonical-933_0010,42.396353,-71.138317,170024,
canonical-933_0010,42.396254,-71.138961,170025,
canonical-933_0010,42.396236,-71.139135,170026,
canonical-933_0010,42.396193,-71.139553,170027,
canonical-933_0010,42.396152,-71.142079,170028,
canonical-946_0013,42.413638,-70.991535,10001,
canonical-946_0013,42.412700,-70.992021,10002,
canonical-946_0013,42.412188,-70.992235,10003,
canonical-946_0013,42.411689,-70.992408,10004,
canonical-946_0013,42.411469,-70.992462,10005,
canonical-946_0013,42.410722,-70.992611,10006,
canonical-946_0013,42.410376,-70.992650,10007,
canonical-946_0013,42.410035,-70.992678,10008,
canonical-946_0013,42.409661,-70.992685,10009,
canonical-946_0013,42.409348,-70.992679,10010,
canonical-946_0013,42.409054,-70.992663,10011,
canonical-946_0013,42.408559,-70.992612,10012,
canonical-946_0013,42.408423,-70.992595,10013,
canonical-946_0013,42.408390,-70.992592,10014,
canonical-946_0013,42.408390,-70.992592,20001,
canonical-946_0013,42.407959,-70.992554,20002,
canonical-946_0013,42.407829,-70.992535,20003,
canonical-946_0013,42.407716,-70.992518,20004,
canonical-946_0013,42.407296,-70.992419,20005,
canonical-946_0013,42.407135,-70.992382,20006,
canonical-946_0013,42.405408,-70.992118,20007,
canonical-946_0013,42.404878,-70.992052,20008,
canonical-946_0013,42.403378,-70.991822,20009,
canonical-946_0013,42.401873,-70.991594,20010,
canonical-946_0013,42.400694,-70.991407,20011,
canonical-946_0013,42.400269,-70.991378,20012,
canonical-946_0013,42.400089,-70.991380,20013,
canonical-946_0013,42.400004,-70.991387,20014,
canonical-946_0013,42.399851,-70.991399,20015,
canonical-946_0013,42.399775,-70.991404,20016,
canonical-946_0013,42.399419,-70.991459,20017,
canonical-946_0013,42.399105,-70.991540,20018,
canonical-946_0013,42.398770,-70.991642,20019,
canonical-946_0013,42.398436,-70.991790,20020,
canonical-946_0013,42.398040,-70.991993,20021,
canonical-946_0013,42.397640,-70.992247,20022,
canonical-946_0013,42.397529,-70.992321,20023,
canonical-946_0013,42.397460,-70.992366,20024,
canonical-946_0013,42.397460,-70.992366,30001,
canonical-946_0013,42.396701,-70.992868,30002,
canonical-946_0013,42.395934,-70.993391,30003,
canonical-946_0013,42.395188,-70.993871,30004,
canonical-946_0013,42.394064,-70.994638,30005,
canonical-946_0013,42.393672,-70.994890,30006,
canonical-946_0013,42.393196,-70.995196,30007,
canonical-946_0013,42.392007,-70.995978,30008,
canonical-946_0013,42.391453,-70.996355,30009,
canonical-946_0013,42.390968,-70.996724,30010,
canonical-946_0013,42.390604,-70.997010,30011,
canonical-946_0013,42.390487,-70.997124,30012,
canonical-946_0013,42.390282,-70.997324,30013,
canonical-946_0013,42.390123,-70.997488,30014,
canonical-946_0013,42.390123,-70.997488,40001,
canonical-946_0013,42.390032,-70.997583,40002,
canonical-946_0013,42.389849,-70.997813,40003,
canonical-946_0013,42.389453,-70.998328,40004,
canonical-946_0013,42.389269,-70.998613,40005,
canonical-946_0013,42.388981,-70.999042,40006,
canonical-946_0013,42.388591,-70.999742,40007,
canonical-946_0013,42.388487,-70.999963,40008,
canonical-946_0013,42.388348,-71.000266,40009,
canonical-946_0013,42.388308,-71.000352,40010,
canonical-946_0013,42.388233,-71.000489,40011,
canonical-946_0013,42.388110,-71.000843,40012,
canonical-946_0013,42.387750,-71.001988,40013,
canonical-946_0013,42.387722,-71.002083,40014,
canonical-946_0013,42.387646,-71.002329,40015,
canonical-946_0013,42.387371,-71.003158,40016,
canonical-946_0013,42.387324,-71.003303,40017,
canonical-946_0013,42.387271,-71.003464,40018,
canonical-946_0013,42.387165,-71.003786,40019,
canonical-946_0013,42.387128,-71.003898,40020,
canonical-946_0013,42.387047,-71.004141,40021,
canonical-946_0013,42.386767,-71.004972,40022,
canonical-946_0013,42.386767,-71.004972,50001,
canonical-946_0013,42.386577,-71.005536,50002,
canonical-946_0013,42.386497,-71.005790,50003,
canonical-946_0013,42.386454,-71.005928,50004,
canonical-946_0013,42.386362,-71.006219,50005,
canonical-946_0013,42.386189,-71.006765,50006,
canonical-946_0013,42.385624,-71.008441,50007,
canonical-946_0013,42.385021,-71.010205,50008,
canonical-946_0013,42.385020,-71.010206,50009,
canonical-946_0013,42.384993,-71.010292,50010,
canonical-946_0013,42.384796,-71.010710,50011,
canonical-946_0013,42.384726,-71.010834,50012,
canonical-946_0013,42.384635,-71.010947,50013,
canonical-946_0013,42.383816,-71.012074,50014,
canonical-946_0013,42.381658,-71.014976,50015,
canonical-946_0013,42.381598,-71.015056,50016,
canonical-946_0013,42.381558,-71.015110,50017,
canonical-946_0013,42.381087,-71.015745,50018,
canonical-946_0013,42.380954,-71.015914,50019,
canonical-946_0013,42.380850,-71.016077,50020,
canonical-946_0013,42.380756,-71.016246,50021,
canonical-946_0013,42.380663,-71.016439,50022,
canonical-946_0013,42.380506,-71.016808,50023,
canonical-946_0013,42.380430,-71.017043,50024,
canonical-946_0013,42.380356,-71.017332,50025,
canonical-946_0013,42.380237,-71.017901,50026,
canonical-946_0013,42.380196,-71.018186,50027,
canonical-946_0013,42.380191,-71.018546,50028,
canonical-946_0013,42.380207,-71.020456,50029,
canonical-946_0013,42.380197,-71.020902,50030,
canonical-946_0013,42.380159,-71.021178,50031,
canonical-946_0013,42.380111,-71.021458,50032,
canonical-946_0013,42.380041,-71.021727,50033,
canonical-946_0013,42.379983,-71.021920,50034,
canonical-946_0013,42.379894,-71.022144,50035,
canonical-946_0013,42.379772,-71.022475,50036,
canonical-946_0013,42.379772,-71.022475,60001,
canonical-946_0013,42.379626,-71.022867,60002,
canonical-946_0013,42.379394,-71.023497,60003,
canonical-946_0013,42.379051,-71.024418,60004,
canonical-946_0013,42.378951,-71.024626,60005,
canonical-946_0013,42.378846,-71.024817,60006,
canonical-946_0013,42.378741,-71.024992,60007,
canonical-946_0013,42.378622,-71.025163,60008,
canonical-946_0013,42.378589,-71.025202,60009,
canonical-946_0013,42.378484,-71.025328,60010,
canonical-946_0013,42.378214,-71.025648,60011,
canonical-946_0013,42.377612,-71.026365,60012,
canonical-946_0013,42.377273,-71.026790,60013,
canonical-946_0013,42.377075,-71.027077,60014,
canonical-946_0013,42.376909,-71.027383,60015,
canonical-946_0013,42.376603,-71.027903,60016,
canonical-946_0013,42.376370,-71.028216,60017,
canonical-946_0013,42.376194,-71.028423,60018,
canonical-946_0013,42.375991,-71.028614,60019,
canonical-946_0013,42.375816,-71.028790,60020,
canonical-946_0013,42.375603,-71.028939,60021,
canonical-946_0013,42.375174,-71.029283,60022,
canonical-946_0013,42.374999,-71.029430,60023,
canonical-946_0013,42.374762,-71.029676,60024,
canonical-946_0013,42.374473,-71.030011,60025,
canonical-946_0013,42.374473,-71.030011,70001,
canonical-946_0013,42.374237,-71.030283,70002,
canonical-946_0013,42.374178,-71.030351,70003,
canonical-946_0013,42.374132,-71.030404,70004,
canonical-946_0013,42.373824,-71.030757,70005,
canonical-946_0013,42.373795,-71.030791,70006,
canonical-946_0013,42.373756,-71.030836,70007,
canonical-946_0013,42.372863,-71.031875,70008,
canonical-946_0013,42.372686,-71.032100,70009,
canonical-946_0013,42.372659,-71.032145,70010,
canonical-946_0013,42.372638,-71.032183,70011,
canonical-946_0013,42.372601,-71.032246,70012,
canonical-946_0013,42.372467,-71.032495,70013,
canonical-946_0013,42.372409,-71.032677,70014,
canonical-946_0013,42.372351,-71.032867,70015,
canonical-946_0013,42.372315,-71.033144,70016,
canonical-946_0013,42.372303,-71.035691,70017,
canonical-946_0013,42.372288,-71.035811,70018,
canonical-946_0013,42.372260,-71.035931,70019,
canonical-946_0013,42.372227,-71.036022,70020,
canonical-946_0013,42.372139,-71.036143,70021,
canonical-946_0013,42.371664,-71.036688,70022,
canonical-946_0013,42.371173,-71.037332,70023,
canonical-946_0013,42.370905,-71.037675,70024,
canonical-946_0013,42.370562,-71.038078,70025,
canonical-946_0013,42.369957,-71.038809,70026,
canonical-946_0013,42.369105,-71.039531,70027,
canonical-946_0013,42.368805,-71.039801,70028,
canonical-946_0013,42.368805,-71.039801,80001,
canonical-946_0013,42.366297,-71.042057,80002,
canonical-946_0013,42.360115,-71.047883,80003,
canonical-946_0013,42.359876,-71.050439,80004,
canonical-946_0013,42.359798,-71.050789,80005,
canonical-946_0013,42.359639,-71.051209,80006,
canonical-946_0013,42.359575,-71.051502,80007,
canonical-946_0013,42.359543,-71.051689,80008,
canonical-946_0013,42.359537,-71.051726,80009,
